Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
1780,Hyundai,2011,440000,80000,East,Pennsylvania,Mount Lebanon,Diesel,Individual,Manual,Third_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,Yes
1781,Hyundai,2011,320000,70000,East,Pennsylvania,Mount Lebanon,Diesel,Individual,Manual,Second_Owner,21.9,1396,90,22.4 kgm at 1750-2750rpm,5,Yes
1782,Chevrolet,2011,169000,41000,East,Pennsylvania,Mount Lebanon,Petrol,Individual,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,Yes
1783,Volkswagen,2013,350000,50000,East,Pennsylvania,Monroeville,Petrol,Individual,Manual,Fourth_Above_Owner,16.47,1198,73.9,110Nm@ 3750rpm,5,Yes
1784,Ford,2014,350000,113226,East,Pennsylvania,Monroeville,Diesel,Dealer,Manual,First_Owner,19.68,1399,67,160Nm@ 2000rpm,5,Yes
1785,Ford,2013,310000,90000,East,Pennsylvania,Monroeville,Diesel,Individual,Manual,Second_Owner,20,1399,68.1,160Nm@ 2000rpm,5,Yes
1787,Mahindra,2010,420000,160500,South,Arkansas,Fort Smith,Diesel,Individual,Manual,Fourth_Above_Owner,13.5,2179,115,277.5Nm@ 1700-2200rpm,5,Yes
1788,Maruti,2015,685000,30000,South,Arkansas,Hot Springs,Petrol,Individual,Automatic,First_Owner,19.12,1373,91.1,130Nm@ 4000rpm,5,Yes
1789,Renault,2014,560000,132000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Second_Owner,19.72,1461,108.45,245Nm@ 1750rpm,5,Yes
1790,Maruti,2013,470000,120000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Third_Owner,22.9,1248,74,190Nm@ 2000rpm,5,Yes
1791,Hyundai,2011,380000,80000,South,Arkansas,Fort Smith,Petrol,Individual,Manual,Second_Owner,16.2,1599,103.2,14.9 KGM at 3000 RPM,5,Yes
1792,Mahindra,2015,670000,57000,South,Arkansas,Hot Springs,Diesel,Individual,Manual,Second_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,Yes
1793,Maruti,2018,550000,5000,South,Arkansas,Fort Smith,Petrol,Individual,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,Yes
1794,Hyundai,2016,749000,25000,East,New York,Rochester,Petrol,Individual,Manual,First_Owner,17.01,1591,121.3,154.9Nm@ 4200rpm,5,Yes
1795,Hyundai,2015,899000,80000,East,New York,Rochester,Diesel,Individual,Manual,Second_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Yes
1796,Chevrolet,2011,290000,88000,East,New York,Rochester,Diesel,Individual,Manual,Third_Owner,16.52,1991,123.7,305Nm@ 2000rpm,5,Yes
1797,Toyota,2014,869999,217000,East,New York,Rochester,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,7,Yes
1798,Datsun,2015,350000,60000,East,New York,Rochester,Petrol,Individual,Manual,First_Owner,20.62,1198,67,104Nm@ 4000rpm,7,Yes
1799,Maruti,2017,500000,43000,East,New York,Rochester,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Yes
1800,Skoda,2014,400000,77000,East,New York,Rome,Diesel,Individual,Automatic,Second_Owner,21.66,1498,103.6,250Nm@ 1500-2500rpm,5,Yes
1801,Renault,2016,260000,30000,East,New York,Rochester,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Yes
1802,Maruti,2015,220000,40000,East,New York,Rome,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Yes
1803,Chevrolet,2014,190000,139000,East,New York,Rochester,Diesel,Individual,Manual,Second_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,8,Yes
1804,Hyundai,2016,400000,80000,South,Arkansas,Van Buren,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,Yes
1805,Chevrolet,2014,170000,76000,South,Arkansas,Van Buren,Diesel,Individual,Manual,Second_Owner,25.44,936,56.3,142.5Nm@ 1750rpm,5,Yes
1806,Hyundai,2019,650000,3500,Central,Illinois,West Chicago,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,Yes
1807,Maruti,2007,60000,62000,Central,Illinois,West Chicago,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,Yes
1808,Tata,2007,300000,110000,Central,Illinois,Waukegan,Petrol,Individual,Manual,Second_Owner,12,2092,127,"20@ 3,750(kgm@ rpm)",7,Yes
1809,Chevrolet,2012,125000,40000,Central,Illinois,Waukegan,Petrol,Individual,Manual,Second_Owner,16.2,995,62.1,90.3Nm@ 4200rpm,5,Yes
1811,Mahindra,2012,500000,1500000,Central,Illinois,West Chicago,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,Yes
1812,Maruti,2011,170000,70000,Central,Illinois,West Chicago,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1813,Maruti,2012,310000,77000,Central,Illinois,West Chicago,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Yes
1814,Chevrolet,2011,130000,110000,Central,Texas,Bryan,Petrol,Individual,Manual,Second_Owner,18,995,62,90.3Nm@ 4200rpm,5,Yes
1815,Maruti,2016,465000,20000,Central,Texas,Burleson,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Yes
1817,Mercedes,2005,800000,120005,Central,Texas,Brownsville,Diesel,Individual,Automatic,Second_Owner,11,2987,198.5,"46.5@ 1,400-2,800(kgm@ rpm)",5,Yes
1818,Maruti,2012,260000,16830,Central,Texas,Brownsville,Petrol,Individual,Manual,First_Owner,20.2,998,67.1,90Nm@ 3500rpm,5,Yes
1819,Mahindra,2013,500000,70000,Central,Texas,Bryan,Diesel,Individual,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,Yes
1820,Renault,2017,325000,38000,Central,Texas,Brownsville,Petrol,Individual,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,Yes
1821,Mahindra,2013,400000,80000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,Yes
1822,Toyota,2018,3200000,50000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,14.24,2755,174.5,420Nm@ 1400-2600rpm,7,Yes
1823,Tata,2007,200000,50000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,17.88,1396,52.8,85Nm@ 2500rpm,5,Yes
1824,Mahindra,2013,450000,52000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,17.21,1493,100,240Nm@ 1600-2800rpm,7,Yes
1825,Tata,2012,229999,50000,Central,Texas,Bryan,Diesel,Individual,Manual,First_Owner,17,1405,70,"13.5@ 2,500(kgm@ rpm)",5,Yes
1826,Hyundai,2016,340000,30000,Central,Texas,Brownsville,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,Yes
1827,Mahindra,2014,550000,103000,Central,Texas,Burleson,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,Yes
1828,Ford,2011,975000,93468,Central,Texas,Burleson,Diesel,Individual,Automatic,Second_Owner,11.4,2953,153.86,380Nm@ 2500rpm,7,Yes
1829,Volvo,2019,3800000,20000,Central,Texas,Bryan,Diesel,Individual,Automatic,First_Owner,18,1969,190,400Nm,5,Yes
1830,Volkswagen,2010,225000,80000,Central,Texas,Brownsville,Petrol,Individual,Manual,Second_Owner,14,1595,102,"15@ 3,800(kgm@ rpm)",5,Yes
1831,Ford,2018,3250000,12000,East,Maryland,Camp Springs,Diesel,Individual,Automatic,First_Owner,10.91,3198,197,470Nm@ 1750-2500rpm,7,Yes
1832,Tata,2013,280000,70000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,25,1396,69,140Nm@ 1800-3000rpm,5,Yes
1833,Honda,2019,700000,4500,East,Maryland,Camp Springs,Petrol,Individual,Manual,First_Owner,19.5,1199,88.76,110Nm@ 4800rpm,5,Yes
1834,Tata,2012,259000,35000,Central,Texas,Brownsville,Diesel,Individual,Manual,First_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,Yes
1835,Toyota,2018,3200000,60000,Central,Texas,Pflugerville,Diesel,Individual,Automatic,First_Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7,Yes
1836,Mahindra,2018,1400000,30000,Central,Texas,Pasadena,Diesel,Individual,Manual,First_Owner,16,1997,140,320Nm@ 1600-2800rpm,7,Yes
1837,Ford,2015,416000,40000,Central,Texas,Pasadena,Petrol,Individual,Automatic,First_Owner,17.01,1499,110.4,136Nm@ 4250rpm,5,Yes
1838,Tata,2011,250000,70000,Central,Texas,Pasadena,Diesel,Individual,Manual,First_Owner,19,1248,90,200Nm@ 1750-3000rpm,5,Yes
1839,Tata,2010,210000,120000,Central,Texas,Pasadena,Diesel,Individual,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,Yes
1840,Mahindra,2008,290000,120000,Central,Texas,Pasadena,Diesel,Individual,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,Yes
1841,Tata,2012,220000,90000,Central,Texas,Pasadena,Diesel,Individual,Manual,First_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,Yes
1842,Tata,2012,246000,35000,Central,Texas,Pearland,Diesel,Individual,Manual,Second_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,Yes
1843,Maruti,2018,260000,30000,Central,Texas,Pearland,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,Yes
1844,Hyundai,2018,1050000,70000,Central,Illinois,Hanover Park,Diesel,Individual,Manual,First_Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5,Yes
1845,Tata,2012,290000,60000,Central,Iowa,Coralville,Diesel,Individual,Manual,First_Owner,21.02,1248,88.76,200Nm@ 1750-3000rpm,5,Yes
1846,Tata,2013,310000,70000,Central,Iowa,Coralville,Diesel,Individual,Manual,First_Owner,25,1396,69,140Nm@ 1800-3000rpm,5,Yes
1847,Hyundai,2018,700000,6000,Central,Illinois,Hanover Park,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,Yes
1848,Maruti,2016,550000,20000,Central,Illinois,Gurnee,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
1849,Tata,2017,450000,70000,Central,Illinois,Hanover Park,Diesel,Individual,Manual,First_Owner,19.09,1405,69.01,135Nm@ 2500rpm,5,Yes
1850,Honda,2016,773000,65000,Central,Illinois,Hanover Park,Petrol,Individual,Manual,First_Owner,17.8,1497,117.3,145Nm@ 4600rpm,5,Yes
1851,Tata,2017,450000,25000,Central,Iowa,Coralville,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,Yes
1852,Maruti,2019,409999,10000,Central,Iowa,Coralville,Petrol,Individual,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,Yes
1853,Maruti,2003,45000,35000,Central,Illinois,Hanover Park,Petrol,Individual,Manual,Fourth_Above_Owner,16.1,796,37,59Nm@ 2500rpm,4,Yes
1854,Nissan,2014,600000,80000,Central,Illinois,Gurnee,Petrol,Individual,Automatic,Second_Owner,11.07,2496,179.5,228Nm@ 4400rpm,5,Yes
1855,Chevrolet,2010,250000,63000,East,New York,Auburn,Petrol,Individual,Manual,First_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,Yes
1856,Tata,2008,70000,100000,Central,Missouri,Clayton,Diesel,Individual,Manual,First_Owner,16.8,1405,62,"12.5@ 2,500(kgm@ rpm)",5,Yes
1857,Honda,2019,690000,1303,Central,Missouri,Clayton,Petrol,Dealer,Manual,First_Owner,17.8,1198,86.7,109Nm@ 4500rpm,5,Yes
1858,Audi,2018,3975000,31800,South,North Carolina,Albemarle,Diesel,Dealer,Automatic,First_Owner,17.01,1968,188,400nm@ 1750-3000rpm,5,Yes
1859,Lexus,2019,5150000,20000,South,North Carolina,Albemarle,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,Yes
1860,Jaguar,2017,3200000,45000,East,New York,Auburn,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,Yes
1861,Jeep,2017,4100000,17000,East,New York,Auburn,Petrol,Individual,Automatic,First_Owner,9.5,3604,280,347Nm@ 4300rpm,5,Yes
1862,Toyota,2018,1000000,4295,Central,Michigan,Burton,Petrol,Trustmark_Dealer,Manual,First_Owner,17.1,1496,105.5,140Nm@ 4200rpm,5,Yes
1863,Toyota,2018,1000000,5229,Central,Michigan,Burton,Petrol,Trustmark_Dealer,Manual,First_Owner,17.1,1496,105.5,140Nm@ 4200rpm,5,Yes
1864,Toyota,2016,2000000,68089,East,New York,Binghamton,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,Yes
1865,Maruti,2018,925000,23712,East,New York,Auburn,Diesel,Trustmark_Dealer,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,Yes
1866,Honda,2016,550000,56494,East,New York,Binghamton,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,Yes
1867,Maruti,2018,430000,16589,Central,Missouri,Clayton,Petrol,Trustmark_Dealer,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Yes
1868,Toyota,2013,750000,79328,East,New York,Binghamton,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,Yes
1869,Honda,2016,675000,53201,East,New York,Auburn,Petrol,Trustmark_Dealer,Manual,Second_Owner,17.8,1497,117.3,145Nm@ 4600rpm,5,Yes
1870,Maruti,2017,570000,25272,East,New York,Auburn,Petrol,Trustmark_Dealer,Manual,First_Owner,21.01,1197,81.8,113Nm@ 4200rpm,5,Yes
1871,Maruti,2017,850000,53619,Central,Michigan,Burton,Diesel,Trustmark_Dealer,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,Yes
1872,BMW,2019,5400000,7500,Central,Michigan,Burton,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,Yes
1873,BMW,2019,5500000,8500,South,North Carolina,Albemarle,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,Yes
1874,Honda,2019,779000,7032,Central,Michigan,Burton,Petrol,Trustmark_Dealer,Automatic,First_Owner,19,1199,88.76,110Nm@ 4800rpm,5,Yes
1875,Ford,2018,640000,6001,Central,Indiana,Lafayette,Petrol,Dealer,Manual,First_Owner,15.9,1496,120.69,149Nm@ 4500rpm,5,Yes
1876,Tata,2013,250000,80000,Central,Indiana,Merrillville,Diesel,Individual,Manual,First_Owner,19.09,1405,69.01,135Nm@ 2500rpm,5,Yes
1877,Renault,2018,1250000,12000,Central,Indiana,Marion,Diesel,Individual,Manual,First_Owner,19.6,1461,108.45,245Nm@ 1750rpm,5,Yes
1878,Ford,2017,889000,25000,Central,Indiana,Lafayette,Petrol,Individual,Manual,First_Owner,17,1497,121.31,150Nm@ 4500rpm,5,Yes
1879,Hyundai,2017,750000,40000,Central,Indiana,Lafayette,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Yes
1880,Maruti,2010,320000,130000,Central,Indiana,Marion,Diesel,Individual,Manual,Third_Owner,17.8,1248,75,190Nm@ 2000rpm,5,Yes
1881,Skoda,2011,600000,202000,Central,Indiana,Marion,Diesel,Individual,Manual,First_Owner,17.67,1968,138.08,320Nm@ 1750-2500rpm,5,Yes
1882,Maruti,2018,1000000,40000,Central,Indiana,Lawrence,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,Yes
1883,Maruti,2000,110000,70000,Central,Indiana,Lawrence,Petrol,Individual,Manual,Fourth_Above_Owner,17.3,993,60,78Nm@ 4500rpm,5,Yes
1884,Honda,2008,250000,120000,Central,Indiana,Marion,Petrol,Individual,Manual,Second_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,Yes
1885,Maruti,2015,600000,60000,Central,Indiana,Marion,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,Yes
1886,Maruti,2009,165000,60000,Central,Indiana,Marion,Petrol,Individual,Manual,First_Owner,19,998,67.1,90Nm@ 3500rpm,5,Yes
1887,Maruti,2004,118000,60000,Central,Indiana,Marion,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1888,Maruti,2016,700000,78000,Central,Indiana,Lawrence,Diesel,Individual,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,Yes
1889,Renault,2013,585000,80000,Central,Indiana,Lawrence,Diesel,Individual,Manual,Second_Owner,20.46,1461,83.8,200Nm@ 1900rpm,5,Yes
1890,Maruti,2006,120000,120000,Central,Indiana,Lafayette,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1891,Maruti,2003,65000,90000,Central,Indiana,Lawrence,Petrol,Individual,Manual,Fourth_Above_Owner,16.1,796,37,59Nm@ 2500rpm,4,Yes
1892,Maruti,2006,150000,100000,Central,Indiana,Lawrence,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1893,Maruti,2009,150000,70000,Central,Texas,Lancaster,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1894,Hyundai,2004,170000,160000,Central,Texas,Lancaster,Diesel,Individual,Manual,Third_Owner,13.1,1493,82,187Nm@ 2500rpm,5,Yes
1895,Mahindra,2006,250000,120000,Central,Texas,Lancaster,Diesel,Individual,Manual,Third_Owner,10.5,2179,120,290Nm@ 1800-2800rpm,8,Yes
1896,Hyundai,2005,100000,100000,Central,Texas,Laredo,Diesel,Individual,Manual,Third_Owner,13.1,1493,82,187Nm@ 2500rpm,5,Yes
1897,Maruti,2013,599000,60000,Central,Texas,Lake Jackson,Diesel,Individual,Manual,Second_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Yes
1898,Chevrolet,2010,250000,135000,Central,Texas,Lancaster,Diesel,Individual,Manual,Third_Owner,18.3,1991,147.9,327Nm@ 2600rpm,5,Yes
1899,Maruti,2016,570000,90000,Central,Texas,Laredo,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
1900,Volkswagen,2013,440000,75000,Central,Texas,Laredo,Diesel,Individual,Manual,Second_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,Yes
1901,Toyota,2005,300000,185000,Central,Texas,Lancaster,Diesel,Individual,Manual,Second_Owner,11.4,2494,100.6,200Nm@ 1400-3400rpm,7,Yes
1902,Nissan,2015,300000,71717,Central,Texas,Lancaster,Petrol,Individual,Automatic,Second_Owner,19.34,1198,76,104Nm@ 4400rpm,5,Yes
1903,Mahindra,2011,500000,150000,Central,Texas,League City,Diesel,Individual,Automatic,Second_Owner,11.79,2179,120,290Nm@ 1800-2800rpm,8,Yes
1904,Maruti,2016,660000,55000,Central,Texas,Laredo,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,Yes
1905,Ford,2012,256000,90000,Central,Texas,Lancaster,Petrol,Individual,Manual,Second_Owner,15.3,1596,99.6,146Nm@ 3400rpm,5,Yes
1906,Renault,2018,409999,35000,Central,Texas,Laredo,Petrol,Individual,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,Yes
1907,Toyota,2015,1888000,120000,Central,Texas,Lancaster,Diesel,Individual,Manual,Second_Owner,12.55,2982,168.5,343Nm@ 1400-3400rpm,7,Yes
1908,Hyundai,2011,250000,100000,Central,Texas,Laredo,LPG,Individual,Manual,Second_Owner,13.45,1086,62.1,96.1Nm@ 3000rpm,5,Yes
1909,Honda,2009,280000,40000,Central,Texas,Laredo,Petrol,Individual,Automatic,Third_Owner,12.9,1799,130,172Nm@ 4300rpm,5,Yes
1910,Mahindra,2010,300000,100000,Central,Illinois,Romeoville,Diesel,Individual,Manual,First_Owner,13,2489,95,220Nm at 1400-2600 rpm,8,Yes
1911,Tata,2016,900000,120000,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,5,Yes
1912,Maruti,2014,190000,60000,Central,Illinois,Rockford,Petrol,Individual,Manual,First_Owner,19,998,67.1,90Nm@ 3500rpm,5,Yes
1913,Mahindra,2019,800000,2000,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,Yes
1914,Mahindra,2012,450000,100000,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,14,2523,75,200Nm@ 1400-2200rpm,8,Yes
1915,Mahindra,2015,400000,110000,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,14.95,2489,93.7,218Nm@ 1400-2600rpm,7,Yes
1916,Tata,2009,150000,90000,Central,Illinois,Romeoville,Diesel,Individual,Manual,Second_Owner,13.93,2179,138.1,320Nm@ 1700-2700rpm,7,Yes
1917,Tata,2011,200000,84321,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,23.57,1396,70,140Nm@ 1800-3000rpm,5,Yes
1918,Mahindra,2013,600000,177000,Central,Minnesota,Maplewood,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,Yes
1919,Tata,2010,175000,60000,Central,Minnesota,Maplewood,Diesel,Individual,Manual,First_Owner,18,1248,75,190 Nm at 1750  rpm ,5,Yes
1920,Tata,2008,99000,205000,Central,Minnesota,Maplewood,Diesel,Individual,Manual,Second_Owner,19.09,1396,69,135Nm@ 2500rpm,5,Yes
1921,Hyundai,2008,215000,70000,Central,Minnesota,Maplewood,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,Yes
1923,Renault,2013,520000,126000,Central,Minnesota,Minneapolis,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,Yes
1924,Ford,2016,2280000,120000,Central,Minnesota,Minneapolis,Diesel,Individual,Automatic,Second_Owner,10.91,3198,197,470Nm@ 1750-2500rpm,7,Yes
1925,Tata,2015,285000,70000,Central,Minnesota,Minneapolis,Diesel,Individual,Manual,First_Owner,19.1,1405,70,135.4Nm@ 2500rpm,5,Yes
1926,Mahindra,2017,660000,82000,South,Florida,Orlando,Diesel,Individual,Manual,First_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,Yes
1927,Maruti,2004,31504,110000,South,Florida,Ocoee,Petrol,Individual,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,Yes
1928,Maruti,2015,515000,45000,South,Florida,Ocoee,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Yes
1929,Nissan,2012,295000,70000,South,Florida,Ocoee,Diesel,Individual,Manual,Second_Owner,21.64,1461,84.8,200Nm@ 2000rpm,5,Yes
1930,Nissan,2015,700000,80000,South,Florida,Orlando,Diesel,Individual,Manual,Second_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,Yes
1931,Mahindra,2017,1100000,45000,South,Florida,Orlando,Diesel,Individual,Manual,First_Owner,15.4,2179,120,280Nm@ 1800-2800rpm,7,Yes
1932,Hyundai,2017,300000,60000,South,Florida,Ocoee,Petrol,Individual,Manual,First_Owner,20.3,998,68.05,94.14Nm@ 3500rpm,5,Yes
1933,Maruti,2013,450000,41800,South,Florida,Orlando,Petrol,Individual,Manual,First_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,Yes
1935,Maruti,2017,700000,50000,East,New York,White Plains,Diesel,Individual,Manual,Second_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,Yes
1936,Ford,2012,250000,40000,East,New York,White Plains,Diesel,Individual,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,Yes
1937,Maruti,2009,140000,96000,East,New York,White Plains,Petrol,Individual,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,Yes
1938,Mahindra,2012,250000,117000,East,New York,Yonkers,Diesel,Individual,Manual,First_Owner,14,2498,112,260 Nm at 1800-2200 rpm,8,Yes
1939,Hyundai,2011,210000,110000,East,New York,Yonkers,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,Yes
1940,Honda,2014,420000,100000,East,New York,Yonkers,Diesel,Individual,Manual,Second_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,Yes
1941,Maruti,2007,130000,88700,East,New York,White Plains,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
1942,Nissan,2012,320000,70000,East,New York,Yonkers,Petrol,Individual,Manual,Second_Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,Yes
1943,Maruti,2010,200000,110000,East,New York,Yonkers,Petrol,Individual,Manual,Second_Owner,17.3,1061,64,"8.6@ 3,500(kgm@ rpm)",5,Yes
1944,Maruti,2016,310000,15000,East,New York,Yonkers,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Yes
1945,Mahindra,2012,200000,80000,East,New York,Yonkers,Diesel,Individual,Manual,Second_Owner,20.8,1461,65,160Nm@ 2000rpm,5,Yes
1946,Maruti,2014,350000,50000,East,New York,White Plains,Petrol,Individual,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,Yes
1947,Hyundai,2018,444000,15000,Central,Wisconsin,Stevens Point,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,Yes
1948,Datsun,2017,300000,25000,Central,Wisconsin,Stevens Point,Petrol,Individual,Manual,First_Owner,22.7,799,53.64,72Nm@ 4386rpm,5,Yes
1949,Mahindra,2011,225000,57000,Central,Wisconsin,Stevens Point,Diesel,Individual,Manual,Second_Owner,21,1461,64.1,160Nm@ 2000rpm,5,Yes
1950,Mahindra,2012,600000,75000,Central,Wisconsin,Sun Prairie,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,Yes
1951,Maruti,2013,260000,26000,Central,Wisconsin,Sun Prairie,Petrol,Individual,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,Yes
1952,Hyundai,2015,375000,160000,Central,Wisconsin,Sheboygan,Diesel,Individual,Manual,First_Owner,24.4,1120,71.01,180.4Nm@ 1750-2500rpm,5,Yes
